year,season,Date,n_windows,p_cells_w_windows,decision,NOPS_PL,county,n_spatial_cells,bd_sens_min,sens_5percent,sens_10percent,sens_20percent,sens_25percent
2020,spring,2020-05-19,102,0.0782808902532617,B,1,Plumas,1303,1,1,0,0,0
2020,spring,2020-05-20,388,0.297774366845741,B,1,Plumas,1303,1,1,1,1,1
2020,spring,2020-05-21,487,0.373752877973906,B,1,Plumas,1303,1,1,1,1,1
2020,spring,2020-05-22,529,0.405986185725249,B,1,Plumas,1303,1,1,1,1,1
2020,spring,2020-05-23,147,0.112816577129701,B,1,Plumas,1303,1,1,1,0,0
2020,spring,2020-05-24,56,0.0429777436684574,B,1,Plumas,1303,1,0,0,0,0
2020,spring,2020-05-25,11,0.00844205679201842,B,1,Plumas,1303,1,0,0,0,0
2020,spring,2020-05-26,2,0.00153491941673062,B,1,Plumas,1303,1,0,0,0,0
2020,spring,2020-05-27,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,spring,2020-05-28,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,spring,2020-05-29,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,spring,2020-05-30,158,0.121258633921719,B,1,Plumas,1303,1,1,1,0,0
2020,spring,2020-05-31,689,0.528779739063699,B,1,Plumas,1303,1,1,1,1,1
2020,summer,2020-06-01,693,0.53184957789716,B,1,Plumas,1303,1,1,1,1,1
2020,summer,2020-06-02,78,0.0598618572524943,B,1,Plumas,1303,1,1,0,0,0
2020,summer,2020-06-03,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-04,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-05,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-06,195,0.149654643131236,B,1,Plumas,1303,1,1,1,0,0
2020,summer,2020-06-07,56,0.0429777436684574,B,1,Plumas,1303,1,0,0,0,0
2020,summer,2020-06-08,501,0.384497313891021,B,1,Plumas,1303,1,1,1,1,1
2020,summer,2020-06-09,212,0.162701458173446,B,1,Plumas,1303,1,1,1,0,0
2020,summer,2020-06-10,14,0.0107444359171144,B,1,Plumas,1303,1,0,0,0,0
2020,summer,2020-06-11,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-12,176,0.135072908672295,B,1,Plumas,1303,1,1,1,0,0
2020,summer,2020-06-13,166,0.127398311588642,B,1,Plumas,1303,1,1,1,0,0
2020,summer,2020-06-14,623,0.478127398311589,B,1,Plumas,1303,1,1,1,1,1
2020,summer,2020-06-15,315,0.241749808135073,B,1,Plumas,1303,1,1,1,1,0
2020,summer,2020-06-16,126,0.0966999232540292,B,1,Plumas,1303,1,1,0,0,0
2020,summer,2020-06-17,1,0.000767459708365311,B,2,Plumas,1303,1,0,0,0,0
2020,summer,2020-06-18,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-19,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-20,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-21,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-22,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-23,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-24,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-25,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-26,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-27,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-28,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-29,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-06-30,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-01,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-02,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-03,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-04,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-05,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-06,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-07,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-08,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-09,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-10,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-11,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-12,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-13,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-14,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-15,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-16,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-17,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-18,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-19,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-20,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-21,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-22,1,0.000767459708365311,B,3,Plumas,1303,1,0,0,0,0
2020,summer,2020-07-23,2,0.00153491941673062,B,3,Plumas,1303,1,0,0,0,0
2020,summer,2020-07-24,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-25,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-26,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-27,33,0.0253261703760553,B,3,Plumas,1303,1,0,0,0,0
2020,summer,2020-07-28,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-29,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-30,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-07-31,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-01,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-02,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-03,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-04,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-05,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-06,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-07,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-08,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-09,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-10,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-11,7,0.00537221795855718,B,3,Plumas,1303,1,0,0,0,0
2020,summer,2020-08-12,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-13,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-14,0,0,B,3,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-15,0,0,B,4,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-16,0,0,NB,4,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-17,6,0.00460475825019187,NB,4,Plumas,1303,1,0,0,0,0
2020,summer,2020-08-18,3,0.00230237912509593,NB,4,Plumas,1303,1,0,0,0,0
2020,summer,2020-08-19,0,0,NB,4,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-20,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-21,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-22,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-23,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-24,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-25,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-26,11,0.00844205679201842,NB,5,Plumas,1303,1,0,0,0,0
2020,summer,2020-08-27,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-28,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-29,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-30,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,summer,2020-08-31,0,0,NB,5,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-01,25,0.0191864927091328,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-01-02,9,0.0069071373752878,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-01-03,249,0.191097467382962,B,1,Plumas,1303,1,1,1,0,0
2020,winter,2020-01-04,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-05,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-06,41,0.0314658480429777,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-01-07,15,0.0115118956254797,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-01-08,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-09,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-10,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-11,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-12,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-13,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-14,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-15,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-16,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-17,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-18,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-19,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-20,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-21,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-22,6,0.00460475825019187,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-01-23,2,0.00153491941673062,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-01-24,10,0.00767459708365311,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-01-25,83,0.0636991557943208,B,1,Plumas,1303,1,1,0,0,0
2020,winter,2020-01-26,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-01-27,3,0.00230237912509593,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-01-28,12,0.00920951650038373,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-01-29,15,0.0115118956254797,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-01-30,433,0.33231005372218,B,1,Plumas,1303,1,1,1,1,1
2020,winter,2020-01-31,1017,0.780506523407521,B,1,Plumas,1303,1,1,1,1,1
2020,winter,2020-02-01,227,0.174213353798926,B,1,Plumas,1303,1,1,1,0,0
2020,winter,2020-02-02,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-02-03,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-02-04,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-02-05,13,0.00997697620874904,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-06,214,0.164236377590177,B,1,Plumas,1303,1,1,1,0,0
2020,winter,2020-02-07,64,0.0491174213353799,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-08,7,0.00537221795855718,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-09,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-02-10,8,0.00613967766692249,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-11,10,0.00767459708365311,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-12,9,0.0069071373752878,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-13,8,0.00613967766692249,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-14,18,0.0138142747505756,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-15,9,0.0069071373752878,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-16,109,0.0836531082118189,B,1,Plumas,1303,1,1,0,0,0
2020,winter,2020-02-17,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-02-18,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-02-19,7,0.00537221795855718,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-20,11,0.00844205679201842,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-21,17,0.0130468150422103,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-22,17,0.0130468150422103,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-23,51,0.0391404451266309,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-24,0,0,B,1,Plumas,1303,0,0,0,0,0
2020,winter,2020-02-25,5,0.00383729854182655,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-26,53,0.0406753645433615,B,1,Plumas,1303,1,0,0,0,0
2020,winter,2020-02-27,94,0.0721412125863392,B,1,Plumas,1303,1,1,0,0,0
2020,winter,2020-02-28,78,0.0598618572524943,B,1,Plumas,1303,1,1,0,0,0
2020,winter,2020-02-29,88,0.0675364543361474,B,1,Plumas,1303,1,1,0,0,0
2020,winter,2020-12-01,40,0.0306983883346124,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-02,57,0.0437452033768227,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-03,42,0.0322333077513431,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-04,25,0.0191864927091328,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-05,23,0.0176515732924021,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-06,25,0.0191864927091328,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-07,31,0.0237912509593246,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-08,48,0.0368380660015349,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-09,21,0.0161166538756715,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-10,19,0.0145817344589409,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-11,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-12,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-13,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-14,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-15,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-16,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-17,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-18,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-19,28,0.0214888718342287,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-20,103,0.079048349961627,B,2,Plumas,1303,1,1,0,0,0
2020,winter,2020-12-21,18,0.0138142747505756,B,2,Plumas,1303,1,0,0,0,0
2020,winter,2020-12-22,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-23,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-24,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-25,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-26,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-27,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-28,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-29,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-30,0,0,B,2,Plumas,1303,0,0,0,0,0
2020,winter,2020-12-31,0,0,B,2,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-01,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-02,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-03,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-04,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-05,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-06,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-07,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-08,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-09,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-10,162,0.12432847275518,NB,5,Plumas,1303,1,1,1,0,0
2021,fall,2021-09-11,258,0.19800460475825,NB,5,Plumas,1303,1,1,1,0,0
2021,fall,2021-09-12,52,0.0399079048349962,NB,5,Plumas,1303,1,0,0,0,0
2021,fall,2021-09-13,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-14,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-15,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-16,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-17,0,0,NB,5,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-18,25,0.0191864927091328,NB,5,Plumas,1303,1,0,0,0,0
2021,fall,2021-09-19,254,0.194934765924789,NB,5,Plumas,1303,1,1,1,0,0
2021,fall,2021-09-20,23,0.0176515732924021,NB,4,Plumas,1303,1,0,0,0,0
2021,fall,2021-09-21,0,0,NB,4,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-22,0,0,NB,4,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-23,0,0,NB,4,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-24,0,0,NB,4,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-25,0,0,NB,4,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-26,0,0,NB,4,Plumas,1303,0,0,0,0,0
2021,fall,2021-09-27,46,0.0353031465848043,NB,4,Plumas,1303,1,0,0,0,0
2021,fall,2021-09-28,177,0.13584036838066,NB,3,Plumas,1303,1,1,1,0,0
2021,fall,2021-09-29,16,0.012279355333845,NB,3,Plumas,1303,1,0,0,0,0
2021,fall,2021-09-30,0,0,NB,3,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-01,0,0,NB,3,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-02,0,0,NB,3,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-03,0,0,NB,3,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-04,0,0,NB,3,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-05,0,0,B,3,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-06,0,0,B,3,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-07,111,0.0851880276285495,B,3,Plumas,1303,1,1,0,0,0
2021,fall,2021-10-08,79,0.0606293169608596,B,3,Plumas,1303,1,1,0,0,0
2021,fall,2021-10-09,527,0.404451266308519,B,3,Plumas,1303,1,1,1,1,1
2021,fall,2021-10-10,393,0.301611665387567,B,3,Plumas,1303,1,1,1,1,1
2021,fall,2021-10-11,1,0.000767459708365311,B,3,Plumas,1303,1,0,0,0,0
2021,fall,2021-10-12,4,0.00306983883346124,B,3,Plumas,1303,1,0,0,0,0
2021,fall,2021-10-13,14,0.0107444359171144,B,3,Plumas,1303,1,0,0,0,0
2021,fall,2021-10-14,37,0.0283960092095165,B,3,Plumas,1303,1,0,0,0,0
2021,fall,2021-10-15,2,0.00153491941673062,B,3,Plumas,1303,1,0,0,0,0
2021,fall,2021-10-16,2,0.00153491941673062,B,3,Plumas,1303,1,0,0,0,0
2021,fall,2021-10-17,18,0.0138142747505756,B,3,Plumas,1303,1,0,0,0,0
2021,fall,2021-10-18,0,0,B,2,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-19,214,0.164236377590177,B,2,Plumas,1303,1,1,1,0,0
2021,fall,2021-10-20,99,0.0759785111281658,B,2,Plumas,1303,1,1,0,0,0
2021,fall,2021-10-21,56,0.0429777436684574,B,2,Plumas,1303,1,0,0,0,0
2021,fall,2021-10-22,7,0.00537221795855718,B,2,Plumas,1303,1,0,0,0,0
2021,fall,2021-10-23,0,0,B,2,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-24,0,0,B,2,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-25,0,0,B,2,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-26,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-27,73,0.0560245587106677,B,1,Plumas,1303,1,1,0,0,0
2021,fall,2021-10-28,7,0.00537221795855718,B,1,Plumas,1303,1,0,0,0,0
2021,fall,2021-10-29,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-30,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,fall,2021-10-31,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,fall,2021-11-01,4,0.00306983883346124,B,1,Plumas,1303,1,0,0,0,0
2021,fall,2021-11-02,317,0.243284727551804,B,1,Plumas,1303,1,1,1,1,0
2021,fall,2021-11-03,778,0.597083653108212,B,1,Plumas,1303,1,1,1,1,1
2021,fall,2021-11-04,117,0.0897927858787414,B,1,Plumas,1303,1,1,0,0,0
2021,fall,2021-11-05,106,0.0813507290867229,B,1,Plumas,1303,1,1,0,0,0
2021,fall,2021-11-06,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,fall,2021-11-07,2,0.00153491941673062,B,1,Plumas,1303,1,0,0,0,0
2021,fall,2021-11-08,38,0.0291634689178818,B,1,Plumas,1303,1,0,0,0,0
2021,fall,2021-11-09,10,0.00767459708365311,B,1,Plumas,1303,1,0,0,0,0
2021,fall,2021-11-10,240,0.184190330007675,B,1,Plumas,1303,1,1,1,0,0
2021,fall,2021-11-11,1101,0.844973138910207,B,1,Plumas,1303,1,1,1,1,1
2021,fall,2021-11-12,1216,0.933231005372218,B,1,Plumas,1303,1,1,1,1,1
2021,fall,2021-11-13,1151,0.883346124328473,B,1,Plumas,1303,1,1,1,1,1
2021,fall,2021-11-14,1222,0.93783576362241,B,1,Plumas,1303,1,1,1,1,1
2021,fall,2021-11-15,482,0.36991557943208,B,1,Plumas,1303,1,1,1,1,1
2021,fall,2021-11-16,662,0.508058326937836,B,1,Plumas,1303,1,1,1,1,1
2021,fall,2021-11-17,196,0.150422102839601,B,1,Plumas,1303,1,1,1,0,0
2021,fall,2021-11-18,152,0.116653875671527,B,1,Plumas,1303,1,1,1,0,0
2021,fall,2021-11-19,39,0.0299309286262471,B,1,Plumas,1303,1,0,0,0,0
2021,fall,2021-11-20,81,0.0621642363775902,B,1,Plumas,1303,1,1,0,0,0
2021,fall,2021-11-21,213,0.163468917881811,B,1,Plumas,1303,1,1,1,0,0
2021,fall,2021-11-22,210,0.161166538756715,B,1,Plumas,1303,1,1,1,0,0
2021,fall,2021-11-23,98,0.0752110514198005,B,1,Plumas,1303,1,1,0,0,0
2021,fall,2021-11-24,5,0.00383729854182655,B,1,Plumas,1303,1,0,0,0,0
2021,fall,2021-11-25,48,0.0368380660015349,B,1,Plumas,1303,1,0,0,0,0
2021,fall,2021-11-26,118,0.0905602455871067,B,1,Plumas,1303,1,1,0,0,0
2021,fall,2021-11-27,275,0.21105141980046,B,1,Plumas,1303,1,1,1,1,0
2021,fall,2021-11-28,409,0.313891020721412,B,1,Plumas,1303,1,1,1,1,1
2021,fall,2021-11-29,350,0.268610897927859,B,1,Plumas,1303,1,1,1,1,1
2021,fall,2021-11-30,179,0.137375287797391,B,1,Plumas,1303,1,1,1,0,0
2021,spring,2021-03-01,1,0.000767459708365311,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-02,3,0.00230237912509593,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-03,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-04,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-05,82,0.0629316960859555,B,1,Plumas,1303,1,1,0,0,0
2021,spring,2021-03-06,4,0.00306983883346124,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-07,189,0.145049884881044,B,1,Plumas,1303,1,1,1,0,0
2021,spring,2021-03-08,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-09,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-10,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-11,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-12,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-13,22,0.0168841135840368,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-14,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-15,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-16,5,0.00383729854182655,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-17,58,0.044512663085188,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-18,2,0.00153491941673062,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-19,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-20,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-21,124,0.0951650038372986,B,1,Plumas,1303,1,1,0,0,0
2021,spring,2021-03-22,35,0.0268610897927859,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-23,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-24,5,0.00383729854182655,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-25,15,0.0115118956254797,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-26,52,0.0399079048349962,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-27,59,0.0452801227935533,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-28,41,0.0314658480429777,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-03-29,66,0.0506523407521105,B,1,Plumas,1303,1,1,0,0,0
2021,spring,2021-03-30,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-03-31,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-04-01,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-04-02,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-04-03,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-04-04,0,0,B,1,Plumas,1303,0,0,0,0,0
2021,spring,2021-04-05,10,0.00767459708365311,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-04-06,37,0.0283960092095165,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-04-07,7,0.00537221795855718,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-04-08,33,0.0253261703760553,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-04-09,36,0.0276285495011512,B,1,Plumas,1303,1,0,0,0,0
2021,spring,2021-04-10,29,0.022256331542594,B,1,Plumas,1303,1,0,0,0,0
